C,W1,W2,W3,W4,W11,W12,W13,W14,W22,W23,W24,W33,W34,W44,Q1,Q2,Q3,Q4,Q5,Q11,Q12,Q13,Q14,Q15,Q22,Q23,Q24,Q25,Q33,Q34,Q35,Q44,Q45,Q55,W1Q1,W1Q2,W1Q3,W1Q4,W1Q5,W2Q1,W2Q2,W2Q3,W2Q4,W2Q5,W3Q1,W3Q2,W3Q3,W3Q4,W3Q5,W4Q1,W4Q2,W4Q3,W4Q4,W4Q5,T,T2,TW1,TW2,TW3,TW4,TQ1,TQ2,TQ3,TQ4,TQ5,BANK 
12.883639,7.020672,2.172701,-0.1538082,-1.3528551,24.644918,15.253821,-1.0798367,-9.4979519,2.3603149,-0.3341792,-2.9393497,0.0118285,0.2080802,0.9151085,8.1478671,12.402568,8.5155919,6.8606637,8.0073671,33.193869,101.05448,69.383911,55.899776,65.242963,76.91185,105.61521,85.08985,99.311917,36.257653,58.422612,68.18747,23.534353,54.935852,32.058964,57.203503,87.074364,59.785178,48.166469,56.217098,17.702879,26.947073,18.501835,14.906171,17.397615,-1.2532085,-1.9076163,-1.3097676,-1.0552261,-1.2315985,-11.022884,-16.778878,-11.520362,-9.2814839,-10.832807,2,2,14.041344,4.345402,-0.3076163,-2.7057102,16.295734,24.805137,17.031184,13.721327,16.014734,8
10.251394,6.5778647,1.6714021,-0.8995906,-0.4501386,21.634152,10.994257,-5.917385,-2.9609507,1.3967926,-1.5035776,-0.7523626,0.4046316,0.4049404,0.1013124,7.6241306,9.1568341,8.4548922,7.4529823,7.0707241,29.063684,69.812899,64.461202,56.822511,53.908124,41.923805,77.420045,68.245723,64.745448,35.742601,63.014162,59.78221,27.773473,52.697982,24.99757,50.1505,60.232416,55.615137,49.024709,46.510267,12.742988,15.304752,14.131525,12.456931,11.818023,-6.8585959,-8.2374015,-7.6059412,-6.7046326,-6.3607567,-3.4319154,-4.1218444,-3.8058732,-3.3548749,-3.1828058,3,4.5,19.733594,5.0142064,-2.6987717,-1.3504158,22.872392,27.470502,25.364676,22.358947,21.212172,8
10.884325,6.5522552,1.5184513,-0.3339801,-0.7941982,21.466024,9.9492801,-2.1883227,-5.2037894,1.1528471,-0.5071325,-1.2059513,0.0557713,0.2652464,0.3153754,7.8887095,10.262839,8.9450719,6.0497335,6.1527327,31.115869,80.960555,70.565074,47.72459,48.537121,52.662931,91.801832,62.08744,63.144505,40.007156,54.115301,55.036636,18.299637,37.222393,18.92806,51.688838,67.244739,58.610394,39.639397,40.314275,11.978621,15.583621,13.582656,9.1862254,9.3426247,-2.6346718,-3.4275837,-2.9874758,-2.0204904,-2.0548901,-6.265199,-8.1507284,-7.1041602,-4.8046875,-4.8864893,4,8,26.209021,6.073805,-1.3359203,-3.1767929,31.554838,41.051356,35.780288,24.198934,24.610931,8
11.243183,6.3530414,1.5783294,-1.0055451,-1.2480431,20.180567,10.027192,-6.3882698,-7.9288694,1.2455618,-1.5870814,-1.9698231,0.5055605,1.2549637,0.7788058,8.1056094,10.262839,9.8071418,9.5891877,6.5916737,32.850452,83.186564,79.492861,77.72621,53.429533,52.662931,100.64912,98.412288,67.649286,48.090016,94.042524,64.645479,45.97626,63.208797,21.725081,51.495272,65.20024,62.305178,60.920506,41.877176,12.793321,16.19814,15.4789,15.134897,10.403832,-8.1505561,-10.319748,-9.8615237,-9.642361,-6.6282254,-10.11615,-12.808465,-12.239736,-11.967719,-8.2266929,5,12.5,31.765207,7.891647,-5.0277255,-4.9921724,40.528047,51.314195,49.035709,47.9459385,32.9583685,8
13.428776,8.8857458,4.0941212,1.9626098,1.6319499,39.478239,36.37932,17.439251,14.501092,8.3809141,8.0351621,6.6814008,1.9259185,3.2028809,1.3316303,8.6700859,10.591798,10.036356,7.6009025,7.1966866,37.585195,91.831799,87.016071,65.900478,62.395891,56.093093,106.30306,80.507224,76.225851,50.364223,76.285365,72.22851,28.886859,54.701313,25.896149,77.04018,94.116025,89.18051,67.539687,63.947927,35.496382,43.364105,41.090059,31.119016,29.464107,17.015995,20.787566,19.697451,14.917605,14.124287,14.149146,17.285284,16.378831,12.404292,11.744632,1,0.5,8.8857458,4.0941212,1.9626098,1.6319499,8.6700859,10.591798,10.036356,7.6009025,7.1966866,9
9.8432347,6.8283325,1.8628689,0.2110966,-0.8740401,23.313062,12.720289,1.441438,-5.9682365,1.7351403,0.3932454,-1.6282222,0.0222809,-0.1845069,0.3819731,6.7226298,8.6499743,7.7886261,6.652863,6.1590954,22.596876,58.150575,52.36005,44.724735,41.405318,37.411028,67.371415,57.547094,53.276017,30.331348,51.816662,47.970891,22.130293,40.975618,18.967228,45.904352,59.064901,53.183329,45.427961,42.056351,12.523378,16.113768,14.50919,12.393412,11.473587,1.4191245,1.8259805,1.6441528,1.404397,1.3001643,-5.8758481,-7.5604245,-6.8075716,-5.8148692,-5.3832964,2,2,13.656665,3.7257379,0.4221933,-1.7480802,13.44526,17.299949,15.577252,13.305726,12.318191,9
12.529484,6.4711459,0.9791088,-0.7241222,-0.8942475,20.937865,6.335956,-4.6859007,-5.786806,0.479327,-0.7089945,-0.8755656,0.2621765,0.6475445,0.3998393,9.2928416,11.709766,10.548966,9.8501923,7.9237103,43.178452,108.817,98.029874,91.536276,73.633785,68.559311,123.52593,115.34345,92.784795,55.640346,103.90935,83.586954,48.513144,78.05007,31.392593,60.135334,75.775605,68.263901,63.742031,51.275486,9.0987031,11.465135,10.328586,9.64441,7.7581746,-6.7291533,-8.4793021,-7.6387412,-7.1327433,-5.7377349,-8.3101002,-10.471429,-9.4333867,-8.8085097,-7.085758,3,4.5,19.413438,2.9373264,-2.1723667,-2.6827425,27.878525,35.129298,31.646899,29.550577,23.771131,9
11.796624,6.5637256,2.2113254,-0.1488406,-0.817309,21.541247,14.514533,-0.9769489,-5.3645921,2.44498,-0.329135,-1.8073362,0.0110768,0.1216488,0.333997,8.9061223,10.883072,10.478639,7.9266026,7.8399194,39.659507,96.925973,93.324042,70.595292,69.823281,59.220631,114.03979,86.265789,85.322409,54.900939,83.060009,82.151686,31.415514,62.143925,30.732168,58.457343,71.433501,68.778913,52.028045,51.45908,19.694335,24.066014,23.171681,17.528298,17.336613,-1.3255927,-1.6198431,-1.559647,-1.1798004,-1.1668984,-7.279054,-8.894833,-8.5642862,-6.4784837,-6.4076367,4,8,26.254903,8.8453016,-0.5953624,-3.269236,35.624489,43.532289,41.914557,31.70641,31.359677,9
11.950484,6.836922,1.1162109,0.0135635,-0.6887564,23.371751,7.6314469,0.0927326,-4.708974,0.6229634,0.0151397,-0.7687974,0.000092,-0.0093419,0.2371927,9.0540374,10.977944,9.9951547,7.9010071,7.7723316,40.987796,99.394713,90.496505,71.536013,70.370981,60.257625,109.72625,86.736811,85.324219,49.951559,78.971788,77.685657,31.212956,61.409247,30.204569,61.901748,75.055346,68.336094,54.018569,53.138825,10.106215,12.2537,11.156701,8.8191902,8.6755612,0.1228044,0.1488993,0.1355693,0.1071653,0.10542,-6.2360264,-7.5611293,-6.884227,-5.4418693,-5.3532433,5,12.5,34.18461,5.5810545,0.0678175,-2.7550257,45.270187,54.88972,49.9757735,39.5050355,38.861658,9
12.912436,6.6426097,1.700912,-0.1917201,-0.6943938,22.062132,11.298495,-1.2735216,-4.6125867,1.4465508,-0.326099,-1.1811027,0.0183783,0.1331292,0.2410914,10.340193,12.084492,10.648753,8.8536654,8.2997832,53.459795,124.95598,110.11016,91.548608,85.821359,73.017478,128.68477,106.99205,100.29867,56.697967,94.280494,88.382338,39.193696,73.483503,34.4432,68.685865,80.272566,70.735508,58.811444,55.13222,17.587758,20.554658,18.112591,15.059306,14.117201,-1.9824225,-2.3168397,-2.0415796,-1.6974253,-1.591235,-7.1801655,-8.3913962,-7.3944275,-6.1479301,-5.7633177,1,0.5,6.6426097,1.700912,-0.1917201,-0.6943938,10.340193,12.084492,10.648753,8.8536654,8.2997832,10
10.907241,6.6145015,0.8690463,0.2627814,-0.5850376,21.875815,5.7483079,1.7381682,-3.8697322,0.3776207,0.2283692,-0.5084248,0.034527,-0.153737,0.1711345,8.310169,9.99159,9.5953987,5.6347896,6.7202202,34.529455,83.031802,79.739385,46.826054,55.846165,49.915935,95.873289,56.300507,67.145685,46.035838,54.068053,64.483192,15.875427,37.867027,22.580679,54.967625,66.089387,63.468778,37.271324,44.450906,7.2219215,8.6831542,8.3388455,4.896893,5.8401823,2.1837581,2.6256043,2.5214926,1.4807181,1.7659491,-4.8617616,-5.8454561,-5.6136693,-3.2965639,-3.9315817,2,2,13.229003,1.7380926,0.5255629,-1.1700753,16.620338,19.98318,19.190797,11.269579,13.44044,10
9.363115,6.4980419,2.2693078,-1.0759689,-0.7668956,21.112275,14.746057,-6.9916908,-4.9833195,2.5748789,-2.4417045,-1.740322,0.5788545,0.8251557,0.2940644,7.2779386,7.7948232,7.8796699,6.3969297,5.0039463,26.484195,56.730244,57.347754,46.556461,36.418414,30.379634,61.420633,49.862935,39.004877,31.044599,50.405694,39.429445,20.460355,32.009893,12.519739,47.29235,50.651088,51.202426,41.567517,32.515853,16.515883,17.688853,17.881396,14.516602,11.355494,-7.8308352,-8.386987,-8.4782794,-6.8828971,-5.3840904,-5.5814188,-5.9778152,-6.0428839,-4.9057769,-3.8375042,3,4.5,19.494126,6.8079233,-3.2279066,-2.3006867,21.833816,23.384469,23.63901,19.190789,15.011839,10
11.035105,6.6468039,1.7995638,0.2186031,-1.6992194,22.090001,11.961347,1.453012,-11.294378,1.6192149,0.3933902,-3.0578536,0.0238937,-0.3714546,1.4436733,9.0375334,9.8733891,9.5745667,7.8399194,7.0859015,40.838505,89.231084,86.530467,70.853533,64.039071,48.741906,94.533423,77.406574,69.961862,45.836164,75.063831,67.844436,30.732168,55.552896,25.105,60.070712,65.626481,63.640268,52.110407,47.098598,16.263618,17.767793,17.230043,14.108435,12.751531,1.9756328,2.1583535,2.09303,1.7138307,1.549,-15.356752,-16.777054,-16.269289,-13.321743,-12.040501,4,8,26.587216,7.198255,0.8744124,-6.7968776,36.150134,39.493556,38.298267,31.359677,28.343606,10
12.131474,7.3041577,1.6776006,-0.4494764,-1.1864936,26.67536,12.253459,-3.2830467,-8.6663362,1.4071719,-0.7540419,-1.9904623,0.1010145,0.5333009,0.7038835,8.1636562,10.781058,10.771092,9.1343229,7.3310603,33.322641,88.012853,87.931493,74.569471,59.848256,58.115608,116.12377,98.477667,79.036588,58.008213,98.386633,78.963526,41.717927,66.964272,26.872223,59.628632,78.74655,78.673756,66.718535,53.547221,13.695354,18.08631,18.069591,15.323745,12.298591,-3.669371,-4.8458316,-4.841352,-4.1056629,-3.2951388,-9.6861256,-12.791656,-12.779832,-10.837815,-8.6982559,5,12.5,36.5207885,8.388003,-2.2473822,-4.7459743,40.818281,53.90529,53.85546,45.6716145,36.6553015,10
11.179742,6.4555124,1.9923407,-0.2970519,-0.7162141,20.83682,12.86158,-1.9176223,-4.6235287,1.9847108,-0.5918286,-1.4269424,0.0441199,0.2127527,0.2564813,8.3593691,10.356949,9.3450461,7.0867379,6.765039,34.939526,86.577558,78.118689,59.240658,56.551458,53.633195,96.786164,73.396982,70.065163,43.664943,66.225893,63.219601,25.110927,47.942058,22.882876,53.964011,66.859412,60.327061,45.748525,43.671793,16.654711,20.634571,18.618516,14.119197,13.478263,-2.4831665,-3.0765514,-2.7759637,-2.105129,-2.0095677,-5.9870977,-7.4177924,-6.6930534,-5.0756213,-4.845216,1,0.5,6.4555124,1.9923407,-0.2970519,-0.7162141,8.3593691,10.356949,9.3450461,7.0867379,6.765039,11
12.176301,6.6670614,1.2924702,-0.4573332,-0.5106907,22.224854,8.6169784,-3.0490686,-3.4048064,0.8352396,-0.5910895,-0.6600525,0.1045768,0.2335558,0.1304025,8.8007166,11.364019,9.6952326,9.7538268,8.0561097,38.726307,100.01151,85.324995,85.840666,70.899538,64.570468,110.17681,110.84268,91.549786,46.998768,94.565619,78.105857,47.568568,78.577898,32.450451,58.674919,75.764615,64.638712,65.029362,53.710578,11.374664,14.687657,12.530799,12.606531,10.412282,-4.02486,-5.1971434,-4.4339518,-4.4607489,-3.6843265,-4.4944443,-5.8034992,-4.9512653,-4.9811888,-4.1141804,2,2,13.334123,2.5849404,-0.9146664,-1.0213814,17.601433,22.728039,19.390465,19.507654,16.112219,11
10.374337,6.2716934,0.949878,-1.1269399,-0.9920589,19.667069,5.9573437,-7.0678214,-6.2218895,0.4511341,-1.0704554,-0.942335,0.6349968,1.1179908,0.4920905,7.8785342,9.6320725,8.2756311,8.7878308,6.1377271,31.035651,75.886612,65.199842,69.235226,48.356292,46.38841,79.711478,84.645023,59.119032,34.243035,72.724846,50.793565,38.612985,53.937307,18.835847,49.411751,60.409405,51.90222,55.11458,38.493942,7.4836465,9.1492939,7.86084,8.3473674,5.830092,-8.8786344,-10.854767,-9.3261387,-9.903357,-6.9168494,-7.8159703,-9.5555837,-8.2099138,-8.7180462,-6.088987,3,4.5,18.81508,2.8496341,-3.3808196,-2.9761768,23.635603,28.896217,24.826893,26.363492,18.413181,11
12.936421,6.9023704,1.3837172,-0.3505429,-0.5948396,23.821358,9.5509284,-2.4195769,-4.1058031,0.9573366,-0.4850522,-0.8230897,0.0614402,0.2085168,0.1769171,8.8366646,12.178311,10.32042,9.1049799,8.9626479,39.043321,107.61565,91.19809,80.457653,79.199914,74.155627,125.68528,110.88327,109.14991,53.255534,93.967216,92.498291,41.450329,81.604729,40.164529,60.993932,84.059212,71.235361,62.845943,61.863516,12.227445,16.851338,14.280542,12.598717,12.40177,-3.09763,-4.2690204,-3.61775,-3.1916861,-3.1417926,-5.2563979,-7.2441414,-6.1389944,-5.4160025,-5.3313378,4,8,27.609481,5.5348687,-1.4021716,-2.3793583,35.346658,48.713243,41.28168,36.419919,35.850592,11
11.587437,6.5718728,2.197174,-0.3920481,-1.0217888,21.594756,14.439548,-2.5764902,-6.7150664,2.4137868,-0.8613979,-2.2450479,0.0768509,0.4005904,0.5220262,8.8891705,10.597834,10.01149,6.232448,7.6294899,39.508676,94.205953,88.993837,55.401293,67.819836,56.157043,106.1001,66.05045,80.856068,50.114962,62.396088,76.382559,19.421704,47.550399,29.104558,58.418498,69.647618,65.794236,40.958856,50.140038,19.531054,23.285285,21.996985,13.693773,16.763317,-3.4849823,-4.1548606,-3.9249853,-2.4434193,-2.9911269,-9.0828552,-10.828749,-10.229628,-6.3682459,-7.7957277,5,12.5,32.859364,10.98587,-1.9602405,-4.0871554,44.4458525,52.98917,50.05745,31.16224,38.1474495,11
9.9299879,7.383581,1.4611243,-0.4514219,-0.9341093,27.258634,10.78833,-3.3331101,-6.897072,1.0674422,-0.6595835,-1.3648499,0.1018909,0.4216774,0.4362801,6.8690145,7.8991535,8.5075468,7.1701195,5.1929569,23.59168,54.259399,58.438462,49.251655,35.670496,31.198313,67.202418,56.637875,41.019963,36.189176,61.000128,44.179324,25.705307,37.234121,13.4834,50.717925,58.32404,62.816161,52.941159,38.342618,10.036484,11.541645,12.430584,10.476436,7.5875557,-3.1008235,-3.5658508,-3.8404928,-3.2367489,-2.3442144,-6.4164106,-7.378673,-7.9469789,-6.6976756,-4.8507895,1,0.5,7.383581,1.4611243,-0.4514219,-0.9341093,6.8690145,7.8991535,8.5075468,7.1701195,5.1929569,12
11.250503,6.5169705,1.8893746,-0.1123378,-0.6659232,21.235452,12.312998,-0.732102,-4.3398018,1.7848682,-0.2122482,-1.2581784,0.0063099,0.0748083,0.2217269,7.747165,10.259867,9.6654841,8.4311995,6.8221974,30.009283,79.484886,74.8801,65.317893,52.852689,52.63244,99.166586,86.502989,69.994841,46.710792,81.491625,65.939841,35.542562,57.519307,23.271189,50.488046,66.863254,62.989675,54.945878,44.460059,14.637297,19.384733,18.26172,15.929694,12.889686,-0.8702994,-1.1525708,-1.0857991,-0.9471423,-0.7663906,-5.1590168,-6.8322837,-6.4364701,-5.6145313,-4.5430595,2,2,13.033941,3.7787492,-0.2246756,-1.3318464,15.49433,20.519735,19.330968,16.862399,13.644395,12
11.82289,6.6411279,1.3116817,-0.3541981,-0.5341281,22.05229,8.7110459,-2.352275,-3.5472128,0.8602544,-0.4645952,-0.700606,0.0627282,0.1891872,0.1426464,9.6767751,10.470192,10.184372,8.2160881,8.1232613,46.819989,101.3177,98.551874,79.505237,78.606973,54.812465,106.63233,86.024023,85.052109,51.860712,83.675694,82.730312,33.752052,66.741431,32.993687,64.264702,69.533888,67.635715,54.564092,53.947618,12.692849,13.73356,13.358654,10.776892,10.655133,-3.4274955,-3.7085225,-3.6072852,-2.9101229,-2.8772439,-5.1686371,-5.5924235,-5.4397586,-4.3884432,-4.3388618,3,4.5,19.923384,3.935045,-1.0625944,-1.6023842,29.030325,31.410577,30.553115,24.648264,24.369784,12
10.967161,6.8170718,1.666772,-0.1249971,-0.5547112,23.236234,11.362504,-0.8521141,-3.7815059,1.3890645,-0.2083416,-0.9245771,0.0078121,0.0693373,0.1538522,7.9769388,9.3446964,9.3683692,7.6221746,6.6605751,31.815776,74.542071,74.730908,60.80162,53.131,43.661676,87.544567,71.226908,62.241053,43.883171,71.407346,62.398727,29.048773,50.768067,22.181631,54.379364,63.703466,63.864846,51.960911,45.405619,13.295738,15.575478,15.614936,12.704427,11.10166,-0.9970941,-1.1680598,-1.1710189,-0.9527496,-0.8325525,-4.4248971,-5.1836075,-5.1967391,-4.2281054,-3.6946955,4,8,27.268287,6.667088,-0.4999884,-2.2188447,31.907755,37.378786,37.473477,30.488698,26.642301,12
12.020192,7.4943513,3.5490642,-0.1580836,-0.9531042,28.082651,26.597934,-1.1847341,-7.1428981,6.2979284,-0.5610489,-3.3826282,0.0124952,0.1506702,0.4542039,7.7600407,10.801248,9.7052195,8.1605182,7.654917,30.109116,83.818121,75.312898,63.325954,59.402468,58.333475,104.82848,88.143779,82.682655,47.095643,79.199621,74.29265,33.297029,62.46809,29.298878,58.156471,80.948344,72.734325,61.157791,57.368638,27.540883,38.334321,34.444447,28.962203,27.167792,-1.2267352,-1.7075002,-1.5342361,-1.2900442,-1.2101169,-7.3961278,-10.294715,-9.250086,-7.7778246,-7.295934,5,12.5,37.4717565,17.745321,-0.7904181,-3.812417,38.8002035,54.00624,48.5260975,40.802591,38.274585,12
11.088499,6.7597269,1.8955962,-0.4158803,-0.6186895,22.846954,12.813713,-2.811237,-4.1821722,1.7966425,-0.788341,-1.1727855,0.0864782,0.2573008,0.1913884,7.5469741,10.541835,9.3916614,6.3969297,6.6795992,28.478409,79.558958,70.878626,48.277463,50.410762,55.565146,99.005348,67.435379,70.415234,44.101652,60.077798,62.732534,20.460355,42.728926,22.308523,51.015484,71.259928,63.485066,43.241497,45.152266,14.306016,19.983063,17.802798,12.125996,12.661823,-3.1386376,-4.3841412,-3.9058066,-2.6603568,-2.7779134,-4.6692338,-6.522123,-5.8105225,-3.9577133,-4.132598,1,0.5,6.7597269,1.8955962,-0.4158803,-0.6186895,7.5469741,10.541835,9.3916614,6.3969297,6.6795992,13
10.180249,6.5467628,0.7649605,-0.1977864,-0.4523415,21.430052,5.0080149,-1.2948608,-2.9613725,0.2925823,-0.1512988,-0.3460234,0.0195597,0.089467,0.1023064,7.922986,7.1180162,9.3283012,6.8023948,5.0875963,31.386853,56.395942,73.907999,53.895278,40.308954,25.333077,66.398999,48.419556,36.213593,43.508601,63.454787,47.458631,23.136287,34.607839,12.941818,51.86991,46.599964,61.070176,44.533665,33.307287,6.0607712,5.4450012,7.1357818,5.2035632,3.8918102,-1.5670591,-1.407847,-1.8450113,-1.3454213,-1.0062575,-3.5838953,-3.2197741,-4.2195777,-3.0770054,-2.301331,2,2,13.093526,1.529921,-0.3955728,-0.904683,15.845972,14.236032,18.656602,13.60479,10.175193,13
10.558101,6.5187701,0.8112792,-0.3996206,-0.843968,21.247182,5.2885427,-2.6050346,-5.5016332,0.329087,-0.3242039,-0.6846937,0.0798483,0.337267,0.356141,8.4359831,9.4125463,9.036106,7.8902082,5.7333413,35.582906,79.404081,76.228438,66.561663,48.36637,44.298013,85.052766,74.26695,53.96534,40.825606,71.296758,51.80708,31.127693,45.237256,16.435601,54.992234,61.358225,58.904298,51.434453,37.374334,6.8439377,7.6362031,7.330805,6.4011619,4.6513406,-3.3711923,-3.761447,-3.6110138,-3.1530895,-2.2911611,-7.1196997,-7.9438877,-7.6261842,-6.6590831,-4.8387565,3,4.5,19.55631,2.4338376,-1.1988617,-2.531904,25.307949,28.237639,27.108318,23.670625,17.200024,13
11.024855,6.8592368,2.2469162,-0.3058382,-0.7939325,23.524565,15.41213,-2.0978165,-5.4457713,2.5243162,-0.6871928,-1.7838999,0.0467685,0.2428149,0.3151644,7.647786,9.0169983,10.386469,8.1605182,7.4000095,29.244316,68.960074,79.433493,62.409898,56.59369,40.653129,93.654774,73.583379,66.725873,53.93937,84.758971,76.85997,33.297029,60.387913,27.38007,52.457976,61.849727,71.243251,55.974927,50.758418,17.183934,20.26044,23.337526,18.336001,16.627201,-2.338985,-2.7577423,-3.1765788,-2.495798,-2.2632054,-6.0718261,-7.1588883,-8.2461557,-6.4789009,-5.8751083,4,8,27.436947,8.9876648,-1.2233527,-3.1757301,30.591144,36.067993,41.545876,32.642073,29.600038,13
11.593746,6.5157321,1.9622171,-0.3550488,-0.7107502,21.227383,12.785281,-2.3134026,-4.6310579,1.925148,-0.6966827,-1.3946462,0.0630298,0.252351,0.2525829,9.7617512,10.723972,10.320717,9.0478214,7.1708885,47.645893,104.68475,100.74827,88.322581,70.000429,57.501788,110.67907,97.028584,76.900407,53.258595,93.38,74.008707,40.931536,64.880919,25.710821,63.604956,69.874529,67.247024,58.953181,46.723589,19.154675,21.042762,20.251487,17.75379,14.07084,-3.4658976,-3.8075329,-3.6643575,-3.2124177,-2.546015,-6.9381666,-7.6220653,-7.3354514,-6.4307409,-5.0967105,5,12.5,32.5786605,9.8110855,-1.7752438,-2.8430008,48.808756,53.61986,51.603585,45.239107,35.8544425,13
14.648834,9.7387075,3.9851128,2.776269,2.903651,47.421212,38.809848,27.037272,28.277808,7.9405619,11.063745,11.571377,3.8538348,8.0613165,4.2155947,9.7597326,11.110222,10.643137,8.7772471,7.6515956,47.626191,108.43279,103.87417,85.663585,74.677527,61.718511,118.24761,97.51716,85.010922,56.638178,93.41744,81.436977,38.520033,67.159945,29.273457,95.047182,108.1992,103.65039,85.479042,74.516651,38.893635,44.275486,42.414099,34.978319,30.492471,27.095643,30.844964,29.54821,24.367999,21.242888,28.338858,32.260206,30.903955,25.486063,22.217564,1,0.5,9.7387075,3.9851128,2.776269,2.903651,9.7597326,11.110222,10.643137,8.7772471,7.6515956,14
9.8091795,6.921688,4.6108949,0.0169623,-0.7714572,23.954883,31.915176,0.1174075,-5.3397859,10.630176,0.0782112,-3.557108,0.0001439,-0.0130857,0.2975731,6.2106001,6.5820251,8.0291071,6.9800759,5.7960578,19.285777,40.878326,49.865573,43.35046,35.996997,21.661527,52.847784,45.943035,38.149798,32.23328,56.043777,46.537168,24.36073,40.456923,16.797143,42.987836,45.558725,55.574974,48.313908,40.118503,28.636425,30.349026,37.021369,32.184397,26.725013,0.1053459,0.1116461,0.1361919,0.1183979,0.0983143,-4.791212,-5.0777505,-6.1941122,-5.3848296,-4.4714103,2,2,13.843376,9.2217899,0.0339245,-1.5429143,12.4212,13.16405,16.058214,13.960152,11.592116,14
13.852017,7.52471,3.3863033,0.4712288,-0.4372476,28.31063,25.48095,3.5458602,-3.2901612,5.733525,1.5957237,-1.4806529,0.1110283,-0.2060437,0.0955927,9.9886556,12.179944,12.125627,10.053114,8.8969986,49.88662,121.66127,121.11871,100.41709,88.869054,74.175521,147.68946,122.44636,108.36495,73.515414,121.90031,107.88169,50.532548,89.442538,39.578292,75.161736,91.650548,91.241826,75.646765,66.947334,33.824617,41.244985,41.061051,34.042892,30.127936,4.7069424,5.7395408,5.7139449,4.737317,4.1925222,-4.3675155,-5.3256511,-5.301901,-4.3956996,-3.8901911,3,4.5,22.57413,10.15891,1.4136865,-1.3117427,29.965967,36.539833,36.376881,30.159341,26.690996,14
11.053872,6.4796139,1.6170505,-0.8401197,-1.2852688,20.992698,10.477863,-5.4436513,-8.3280458,1.3074262,-1.358516,-2.0783446,0.3529005,1.0797796,0.825958,6.9411901,10.364608,7.1777824,8.3487745,5.8406417,24.09006,71.942715,49.822352,57.950431,40.541004,53.71255,74.394902,86.531776,60.535962,25.76028,59.925687,41.922855,34.851018,48.7622,17.056547,44.976232,67.158659,46.509259,54.096836,37.845103,11.224255,16.760095,11.606837,13.50039,9.4446125,-5.8314305,-8.7075114,-6.0301964,-7.0139699,-4.9068381,-8.9212951,-13.321308,-9.2253799,-10.73042,-7.5067946,4,8,25.918456,6.468202,-3.3604788,-5.1410753,27.76476,41.458432,28.71113,33.395098,23.362567,14
